question_id,model,benchmark,predicted,gold,result,scoring_method
Mercury_417466,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,A,A,correct,loglikelihood
Mercury_7081673,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,B,B,correct,loglikelihood
Mercury_7239733,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,A,D,wrong,loglikelihood
NYSEDREGENTS_2015_4_8,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,D,D,correct,loglikelihood
Mercury_7037258,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,D,B,wrong,loglikelihood
CSZ20679,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,C,C,correct,loglikelihood
Mercury_7216668,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,C,C,correct,loglikelihood
MCAS_2001_5_19,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,C,C,correct,loglikelihood
Mercury_SC_413631,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,A,A,correct,loglikelihood
Mercury_7166145,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,C,B,wrong,loglikelihood
MSA_2013_5_6,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,B,B,correct,loglikelihood
Mercury_SC_405199,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,B,B,correct,loglikelihood
NYSEDREGENTS_2015_8_28,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,B,B,correct,loglikelihood
Mercury_SC_401777,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,B,B,correct,loglikelihood
Mercury_7198188,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,B,B,correct,loglikelihood
MCAS_1998_4_11,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,A,D,wrong,loglikelihood
Mercury_SC_LBS10784,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,D,B,wrong,loglikelihood
Mercury_7033548,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,D,D,correct,loglikelihood
Mercury_7146195,nvidia/Nemotron-Mini-4B-Instruct,arc_easy,C,D,wrong,loglikelihood
