question_id,model,benchmark,predicted,gold,result,scoring_method
Mercury_417466,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,A,wrong,loglikelihood
Mercury_7081673,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,B,correct,loglikelihood
Mercury_7239733,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,D,wrong,loglikelihood
NYSEDREGENTS_2015_4_8,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,D,correct,loglikelihood
Mercury_7037258,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,B,correct,loglikelihood
CSZ20679,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,C,correct,loglikelihood
Mercury_7216668,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,C,wrong,loglikelihood
MCAS_2001_5_19,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,C,correct,loglikelihood
Mercury_SC_413631,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,A,wrong,loglikelihood
Mercury_7166145,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,B,wrong,loglikelihood
MSA_2013_5_6,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,B,wrong,loglikelihood
Mercury_SC_405199,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,B,correct,loglikelihood
NYSEDREGENTS_2015_8_28,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,B,correct,loglikelihood
Mercury_SC_401777,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,B,correct,loglikelihood
Mercury_7198188,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,B,correct,loglikelihood
MCAS_1998_4_11,deepseek-ai/deepseek-llm-7b-base,arc_easy,A,D,wrong,loglikelihood
Mercury_SC_LBS10784,deepseek-ai/deepseek-llm-7b-base,arc_easy,A,B,wrong,loglikelihood
Mercury_7033548,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,D,correct,loglikelihood
Mercury_7146195,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,D,wrong,loglikelihood
NCEOGA_2013_8_36,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,D,correct,loglikelihood
Mercury_SC_415412,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,D,wrong,loglikelihood
Mercury_SC_408362,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,B,wrong,loglikelihood
MDSA_2008_8_35,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,C,correct,loglikelihood
NYSEDREGENTS_2015_8_21,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,B,correct,loglikelihood
VASoL_2008_5_12,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,B,correct,loglikelihood
Mercury_SC_LBS10680,deepseek-ai/deepseek-llm-7b-base,arc_easy,A,A,correct,loglikelihood
MCAS_2003_5_3,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,B,correct,loglikelihood
Mercury_7074900,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,C,wrong,loglikelihood
Mercury_SC_408762,deepseek-ai/deepseek-llm-7b-base,arc_easy,A,A,correct,loglikelihood
ACTAAP_2015_5_8,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,A,wrong,loglikelihood
Mercury_7263008,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,C,correct,loglikelihood
CSZ_2008_5_CSZ10233,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,D,correct,loglikelihood
Mercury_7128660,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,C,correct,loglikelihood
Mercury_7100520,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,C,correct,loglikelihood
Mercury_7017728,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,B,wrong,loglikelihood
Mercury_7032865,deepseek-ai/deepseek-llm-7b-base,arc_easy,A,A,correct,loglikelihood
Mercury_405057,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,B,wrong,loglikelihood
Mercury_7057593,deepseek-ai/deepseek-llm-7b-base,arc_easy,A,A,correct,loglikelihood
Mercury_SC_405231,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,C,wrong,loglikelihood
VASoL_2007_5_38,deepseek-ai/deepseek-llm-7b-base,arc_easy,A,A,correct,loglikelihood
Mercury_SC_410895,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,D,correct,loglikelihood
Mercury_7015978,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,D,correct,loglikelihood
ACTAAP_2010_5_5,deepseek-ai/deepseek-llm-7b-base,arc_easy,A,C,wrong,loglikelihood
Mercury_7080955,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,D,correct,loglikelihood
ACTAAP_2009_5_4,deepseek-ai/deepseek-llm-7b-base,arc_easy,B,D,wrong,loglikelihood
Mercury_7017010,deepseek-ai/deepseek-llm-7b-base,arc_easy,D,A,wrong,loglikelihood
Mercury_7146108,deepseek-ai/deepseek-llm-7b-base,arc_easy,A,B,wrong,loglikelihood
NYSEDREGENTS_2012_4_12,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,C,correct,loglikelihood
VASoL_2009_5_3,deepseek-ai/deepseek-llm-7b-base,arc_easy,A,A,correct,loglikelihood
Mercury_SC_401253,deepseek-ai/deepseek-llm-7b-base,arc_easy,C,C,correct,loglikelihood
