question_id,model,benchmark,predicted,gold,result,scoring_method
Mercury_417466,tiiuae/Falcon3-3B-Base,arc_easy,A,A,correct,loglikelihood
Mercury_7081673,tiiuae/Falcon3-3B-Base,arc_easy,C,B,wrong,loglikelihood
Mercury_7239733,tiiuae/Falcon3-3B-Base,arc_easy,C,D,wrong,loglikelihood
NYSEDREGENTS_2015_4_8,tiiuae/Falcon3-3B-Base,arc_easy,D,D,correct,loglikelihood
Mercury_7037258,tiiuae/Falcon3-3B-Base,arc_easy,B,B,correct,loglikelihood
CSZ20679,tiiuae/Falcon3-3B-Base,arc_easy,C,C,correct,loglikelihood
Mercury_7216668,tiiuae/Falcon3-3B-Base,arc_easy,C,C,correct,loglikelihood
MCAS_2001_5_19,tiiuae/Falcon3-3B-Base,arc_easy,C,C,correct,loglikelihood
Mercury_SC_413631,tiiuae/Falcon3-3B-Base,arc_easy,A,A,correct,loglikelihood
Mercury_7166145,tiiuae/Falcon3-3B-Base,arc_easy,C,B,wrong,loglikelihood
MSA_2013_5_6,tiiuae/Falcon3-3B-Base,arc_easy,B,B,correct,loglikelihood
Mercury_SC_405199,tiiuae/Falcon3-3B-Base,arc_easy,B,B,correct,loglikelihood
NYSEDREGENTS_2015_8_28,tiiuae/Falcon3-3B-Base,arc_easy,B,B,correct,loglikelihood
Mercury_SC_401777,tiiuae/Falcon3-3B-Base,arc_easy,B,B,correct,loglikelihood
Mercury_7198188,tiiuae/Falcon3-3B-Base,arc_easy,B,B,correct,loglikelihood
MCAS_1998_4_11,tiiuae/Falcon3-3B-Base,arc_easy,D,D,correct,loglikelihood
Mercury_SC_LBS10784,tiiuae/Falcon3-3B-Base,arc_easy,B,B,correct,loglikelihood
Mercury_7033548,tiiuae/Falcon3-3B-Base,arc_easy,D,D,correct,loglikelihood
Mercury_7146195,tiiuae/Falcon3-3B-Base,arc_easy,A,D,wrong,loglikelihood
NCEOGA_2013_8_36,tiiuae/Falcon3-3B-Base,arc_easy,D,D,correct,loglikelihood
Mercury_SC_415412,tiiuae/Falcon3-3B-Base,arc_easy,D,D,correct,loglikelihood
Mercury_SC_408362,tiiuae/Falcon3-3B-Base,arc_easy,D,B,wrong,loglikelihood
MDSA_2008_8_35,tiiuae/Falcon3-3B-Base,arc_easy,B,C,wrong,loglikelihood
NYSEDREGENTS_2015_8_21,tiiuae/Falcon3-3B-Base,arc_easy,B,B,correct,loglikelihood
VASoL_2008_5_12,tiiuae/Falcon3-3B-Base,arc_easy,B,B,correct,loglikelihood
Mercury_SC_LBS10680,tiiuae/Falcon3-3B-Base,arc_easy,A,A,correct,loglikelihood
