item,a,b,p_value,point_biserial
Mercury_7175875,1.49090104153642,-0.2058774826037852,0.5542168674698795,0.5480773742133762
Mercury_SC_409171,1.3131819390667148,-0.9635031527672651,0.7228915662650602,0.4937995605740457
Mercury_SC_408547,0.7460979645878186,0.7015034147375359,0.3855421686746988,0.29790613241884095
Mercury_407327,0.4838663157963241,-5.886152204355128,0.9397590361445783,0.07928261661649096
MCAS_2014_5_7,0.4619103810844241,-0.05485670217282704,0.5060240963855421,0.19176005895534629
Mercury_7086660,1.1741610585977102,-1.0324405427807415,0.7228915662650602,0.46329659502403436
Mercury_7168805,0.9143817480944549,1.8178969676299177,0.1927710843373494,0.31874801254829027
MCAS_2003_8_11,0.5273449417166785,-3.750924895436747,0.8674698795180723,0.23412405085888707
Mercury_7250058,0.2000034181083939,5.46300207578801,0.25301204819277107,0.1263238955801459
Mercury_LBS10610,0.8641050110358428,2.3398079382146575,0.14457831325301204,0.29920073448206835
Mercury_SC_407400,1.911263654068353,1.1713557169159765,0.1927710843373494,0.48889867639167
Mercury_7212993,1.2777964731147076,2.0838378936880293,0.10843373493975904,0.31684303617523163
Mercury_SC_413240,0.7040235713469906,-2.0089817434811157,0.7831325301204819,0.27217314045609436
Mercury_7186358,0.7325089107052765,1.4581337385100166,0.27710843373493976,0.31137660984653626
Mercury_7166425,1.5851230325797308,-0.15493963731785843,0.5421686746987951,0.5849578543287651
MDSA_2007_8_3,0.7175984149246407,-0.037500421875332916,0.5060240963855421,0.34016549593580875
Mercury_7186568,0.611530377979718,4.146603824046672,0.08433734939759036,0.19674864630459546
Mercury_402216,3.4345813140436836,-1.878823229919493,0.9518072289156626,0.3636828632407416
Mercury_404894,1.0562771023240884,1.5542054805881325,0.20481927710843373,0.3530792375368237
MCAS_2002_8_11,1.281989782618998,-0.5840019478698502,0.6385542168674698,0.48841385794103215
Mercury_SC_405086,0.6368380699134595,-0.975188914005713,0.6385542168674698,0.28713161051318287
Mercury_SC_408324,0.6469700887095517,-1.6162141642960863,0.7228915662650602,0.3005755600012219
Mercury_7218820,0.916396528934947,2.1224657408213314,0.1566265060240964,0.22930615597771148
Mercury_412202,1.6091550334068294,1.1440395460788988,0.21686746987951808,0.47336730881931827
Mercury_SC_409139,0.4139029488738895,4.688583676988564,0.13253012048192772,0.14508433183852898
Mercury_400687,0.7354846220513525,-2.9671762834877566,0.8795180722891566,0.19647725075407288
Mercury_7171605,2.539242894991469,-0.5089460915514188,0.6626506024096386,0.6406848411439817
AKDE&ED_2008_4_25,1.7529488388502052,-2.5868262442005245,0.963855421686747,0.25552251912119295
AKDE&ED_2008_4_19,0.7231292759192444,-0.6415539321297823,0.6024096385542169,0.3221796387369122
Mercury_7116288,0.32837125751400975,0.3769988788543353,0.46987951807228917,0.187163065540127
MCAS_2004_9_15-v1,1.6682590141348312,0.6958797581501364,0.3132530120481928,0.5170622214277566
NYSEDREGENTS_2015_4_26,0.9656931672382899,-2.150852590991805,0.8554216867469879,0.29116938258030006
Mercury_SC_401620,0.6507746716225355,5.960701260734418,0.024096385542168676,0.07706145618490128
Mercury_400877,1.170645003229637,-0.07878908832480154,0.5180722891566265,0.4569778109753994
Mercury_7174213,0.20890343456572205,5.8517786981312385,0.2289156626506024,0.08259391132504663
NYSEDREGENTS_2008_8_34,0.8880217346870061,-0.816780701793124,0.6506024096385542,0.35081047489729617
Mercury_SC_401290,0.5936289138531837,-2.078049182705663,0.7590361445783133,0.24288552945839967
Mercury_SC_402120,0.45008499155579235,2.3680131426099424,0.26506024096385544,0.22192625365542526
MCAS_2001_8_4,1.5623811763254691,1.8522283679185638,0.10843373493975904,0.3427490851900554
MCAS_2003_5_33,0.7478319002054858,2.3636478468069253,0.1686746987951807,0.21948600566585946
Mercury_7068513,0.3844808345323489,3.6390923372773196,0.20481927710843373,0.1338399782026272
AKDE&ED_2008_4_26,0.6610078501525157,1.5871410269881907,0.27710843373493976,0.28886627435100354
Mercury_178325,0.3052403981629049,4.5333101852464415,0.20481927710843373,0.11683330634162088
Mercury_7212678,1.8172000533502026,-0.14526761261719254,0.5421686746987951,0.6250574936802558
Mercury_412681,0.8289725226646848,2.2931373645153275,0.1566265060240964,0.26221541254346303
Mercury_400440,2.1957006514883344,-1.1081109717498636,0.8072289156626506,0.5164391269127186
Mercury_SC_416529,1.514771756832412,0.38896437329359124,0.39759036144578314,0.5338825089414108
MCAS_2006_8_1,1.8217089719748345,0.06207162161390976,0.4819277108433735,0.5823318430669471
TIMSS_2003_8_pg80,0.6861663897263683,-4.650920348412733,0.9518072289156626,0.18132602975673437
Mercury_406777,2.3895530799655154,-0.8705569073547105,0.7590361445783133,0.6051794439868381
Mercury_LBS11018,0.6900595209039493,1.5312126917131754,0.27710843373493976,0.32541472063699267
Mercury_417147,0.5299389293030002,0.5361914894136418,0.43373493975903615,0.22778900443915798
Mercury_7215845,0.30710633009151206,5.88694388680572,0.14457831325301204,0.06326307983921686
Mercury_7136885,1.0899718612182012,1.6886270427713443,0.18072289156626506,0.32112806853278336
Mercury_SC_400059,4.999993245591694,-2.402753743409853,0.9879518072289156,0.2124882215833513
Mercury_7044328,0.774153466191711,-0.03529610493539693,0.5060240963855421,0.3771820040175619
Mercury_414099,0.5231244392998027,5.909036181343273,0.04819277108433735,0.08391330154448336
Mercury_7109463,0.7092200676305461,0.8107715069051293,0.37349397590361444,0.31942772990279217
Mercury_SC_401277,2.1264531566284255,0.7625085798018358,0.27710843373493976,0.5876894547076079
MCAS_2005_5_25,0.7629325004293972,-0.03570527402160389,0.5060240963855421,0.3399282540245807
Mercury_7103600,0.42682533226152997,2.194417416227087,0.2891566265060241,0.21683654423800466
MDSA_2009_8_2,1.6977923783192141,-1.4410735380088227,0.8433734939759037,0.45143159663610954
Mercury_7127943,0.444587820912044,-5.926385442160395,0.927710843373494,0.10991888732243105
ACTAAP_2009_7_8,0.483094405090842,-2.219978154252565,0.7349397590361446,0.17178636275091677
MCAS_2006_9_43,1.9494170368217771,0.838110465082891,0.26506024096385544,0.5605549556144341
Mercury_SC_414041,0.9847252244785806,0.38593783040258883,0.42168674698795183,0.34459378440680094
Mercury_SC_401116,0.2000034181083939,0.6091470482015534,0.46987951807228917,0.05080721058578425
Mercury_7064680,1.169248716764393,1.6964126709271008,0.1686746987951807,0.32039269574128415
Mercury_7211680,0.2874737037210695,-5.9526006243228915,0.8433734939759037,0.12321925880869729
Mercury_SC_417677,0.36543605009594243,-3.817700630736621,0.7951807228915663,0.15044966042894792
Mercury_7221655,1.1381060989559697,-0.6867387785864592,0.6506024096385542,0.4364197223963759
MCAS_2006_9_12,1.7338321233951715,-1.9642918431795802,0.9156626506024096,0.3546715254859166
MCAS_2004_9_2,0.5829452038202753,1.3468215343025376,0.3253012048192771,0.23125618640309414
Mercury_180005,0.6903981739340017,2.8071160552928918,0.14457831325301204,0.22848008272087075
Mercury_7071523,0.720091416243379,1.666907032785562,0.25301204819277107,0.24861439929546697
Mercury_7263375,1.4778241545296544,0.5880143736126184,0.3493975903614458,0.552551022996716
TIMSS_2011_8_pg102,0.3241547265399553,-2.134730055178437,0.6626506024096386,0.20191456065171134
Mercury_406550,0.7496396819921645,1.0106495066935803,0.3373493975903614,0.3348380987695455
Mercury_SC_400057,1.6711862773564272,-0.5523842291141304,0.6506024096385542,0.5657102333938822
Mercury_7215828,0.8945245620878578,0.6765292309255646,0.37349397590361444,0.3964260886697597
Mercury_7064575,0.6589792245492847,-1.4936758490672268,0.7108433734939759,0.25637478269318487
Mercury_7097493,2.7262822887551654,-0.6605262067201864,0.7108433734939759,0.6629811935956369
Mercury_405136,4.999993245591694,-2.1027952892264823,0.9759036144578314,0.30552698148565716
Mercury_415086,1.3469105574270643,-0.16915081526076395,0.5421686746987951,0.5155367811517554
Mercury_7201740,4.999993245591694,-2.402753743409853,0.9879518072289156,0.2124882215833513
NYSEDREGENTS_2010_4_4,1.6566170647110423,1.1884266900371903,0.20481927710843373,0.4574029192933641
MEAP_2005_8_21,0.27764069838305805,5.818080301610147,0.1686746987951807,0.08327003827679734
Mercury_7026355,0.9582297770348442,0.2107648535984838,0.4578313253012048,0.40669017853995987
Mercury_SC_401357,0.8861230066811395,-0.8180776639757433,0.6506024096385542,0.3080315738395744
NYSEDREGENTS_2008_8_11,2.379610575349414,1.1918070942816212,0.1686746987951807,0.5452503903587584
Mercury_SC_401366,1.6790683605263736,-1.0050268660600277,0.7590361445783133,0.5418510840075078
