item,a,b,p_value,point_biserial
sciq_00000,0.7625202359142186,-0.07230257770759951,0.5121951219512195,0.35276625417106766
sciq_00001,1.0418784381848805,-2.0204364286717555,0.8536585365853658,0.41421421816708665
sciq_00002,2.229349725341057,1.0909335484054292,0.1951219512195122,0.5098719419855345
sciq_00003,4.999993245591694,-1.906273706722196,0.9634146341463414,0.42273678345691257
sciq_00004,0.8975420157913149,-1.5497410039449662,0.7682926829268293,0.40366755879270244
sciq_00005,1.650284289811683,-2.662537822340245,0.9634146341463414,0.2636141646705403
sciq_00006,2.1718865177302265,-2.9729609875896887,0.9878048780487805,0.2364321708432228
sciq_00009,1.254823094556152,-1.0352450623780323,0.7317073170731707,0.5374746871525259
sciq_00010,2.794402238590202,-1.3105590152021107,0.8658536585365854,0.5083532424111886
sciq_00011,1.3053682301613647,1.6520431364477015,0.15853658536585366,0.41489643937151166
sciq_00012,1.243902915478116,-1.455506561219015,0.8048780487804879,0.4731270882057283
sciq_00014,1.9379169492107762,-2.10331175141201,0.9390243902439024,0.3470665710043137
sciq_00015,1.3481395448792879,-3.3416854083502314,0.975609756097561,0.21248038046296694
sciq_00016,1.3424197894384076,1.8033938113065988,0.13414634146341464,0.37301060823430104
sciq_00017,0.4718860136383388,0.21784686132129785,0.47560975609756095,0.2785547742782054
sciq_00018,0.7445369897005377,-3.2736492196601468,0.9024390243902439,0.22002975589656895
sciq_00019,3.9197647427617466,-1.974639072171928,0.9634146341463414,0.39247476486634814
sciq_00020,1.6366847662396695,0.5891144086129323,0.34146341463414637,0.5635119785830544
sciq_00021,2.0093162246988445,0.4086812029896729,0.3780487804878049,0.6232545414148413
sciq_00022,0.5799493578497379,-5.905828365338267,0.9634146341463414,0.09673551575286983
sciq_00023,2.119957507168353,-2.173120863860168,0.9512195121951219,0.3215469454452752
sciq_00025,0.4303581388731003,-3.298582084368914e-05,0.5,0.25971805484581295
sciq_00026,1.7600862325580005,-0.3439009889046605,0.5975609756097561,0.5521784316832027
sciq_00028,2.449025658906692,-1.797591155493238,0.926829268292683,0.41631908780436155
sciq_00029,1.158431246736312,-1.6919377798146287,0.8292682926829268,0.37829187521328306
sciq_00030,1.421021499679592,0.14230017459800695,0.4634146341463415,0.4960873219605117
sciq_00031,1.063817525793883,-0.4577365530666411,0.5975609756097561,0.46674751903699335
sciq_00032,1.1211023009579801,0.9166689747679153,0.3048780487804878,0.4289303385530526
sciq_00033,0.6877538645760995,-5.687271812808243,0.975609756097561,0.07279084447882521
sciq_00034,0.5358487825815299,-3.6701685311415218,0.8658536585365854,0.1620615789514641
sciq_00036,1.7145416248953789,-1.351405217560985,0.8292682926829268,0.47657974673407133
sciq_00037,0.7305873463780546,-1.0870870669021429,0.6707317073170732,0.2854596150774397
sciq_00038,0.8986919487454533,-1.4630466833633777,0.7560975609756098,0.3461569018164206
sciq_00039,2.353137020836638,0.6343806307674835,0.3048780487804878,0.6457727907606827
sciq_00040,0.444583527513822,-5.891386906953208,0.926829268292683,0.12303677232286964
sciq_00041,1.5881426558646545,-2.0453552440658336,0.9146341463414634,0.3560006008535952
sciq_00042,1.1830450036949594,1.58379855346866,0.18292682926829268,0.39520704263513656
sciq_00043,0.7849933837715609,-4.12774777711488,0.9512195121951219,0.16238614667657067
sciq_00044,0.6241851445921552,-1.7426810225137623,0.7317073170731707,0.21948874349045325
sciq_00045,1.967296137608023,-0.08113777589706239,0.524390243902439,0.652114845219671
sciq_00046,1.0442213645049248,-1.7230866261907656,0.8170731707317073,0.4074900311115016
sciq_00047,1.0996074848619142,-1.0592133597994078,0.7195121951219512,0.3982810792135314
sciq_00049,2.958412186517825,-2.6572343598973576,0.9878048780487805,0.2297278909411388
sciq_00050,0.8325072505896447,-2.9879247751710247,0.9024390243902439,0.25193867777052875
sciq_00051,2.820528703106565,-2.3489691480455,0.975609756097561,0.316770290392026
sciq_00052,1.7134617282804847,1.038181425284832,0.23170731707317074,0.5082868260893232
sciq_00053,2.7543481047061027,0.4837925216560056,0.34146341463414637,0.7031646558175084
sciq_00054,4.999993245591694,-2.397702640011739,0.9878048780487805,0.3101848616330378
sciq_00056,0.7041985444058616,-4.965389834836616,0.9634146341463414,0.13144781215061316
