criterion_id,a_instruction_following,b,exportable,source_criterion_count
ifb_0000_c01,2.8718015740820353,-0.6688736920016694,True,2250
ifb_0000_c02,1.7285792212567084,0.2115820271892165,True,2250
ifb_0000_c03,2.903939428989324,0.603726376317166,True,2250
ifb_0001_c01,0.7002130296378603,-0.7430821309526416,True,2250
ifb_0001_c02,0.49216410676055494,-0.6581596947307223,True,2250
ifb_0001_c03,0.6834185919381269,-0.09282123940426729,True,2250
ifb_0001_c04,0.5794453314421206,0.26350544421813443,True,2250
ifb_0002_c01,0.7187988976137304,0.16101981379212246,True,2250
ifb_0002_c02,1.3343950455696987,1.9423240073288752,True,2250
ifb_0002_c03,0.7857037197026949,0.30325354041946045,True,2250
ifb_0003_c01,2.8053253845124204,-1.5522872434136614,True,2250
ifb_0003_c02,1.2042315305544058,-1.1685095188550376,True,2250
ifb_0003_c03,0.9476482503821312,-0.23883708521994484,True,2250
ifb_0003_c04,1.5893525304135945,-0.03931295115782028,True,2250
ifb_0003_c05,1.2736231029166325,-1.843554366877683,True,2250
ifb_0003_c06,1.1419213962089845,0.24710279033599916,True,2250
ifb_0004_c01,12.309485666069557,-63.24970436040477,False,2250
ifb_0004_c02,2.1008246292705945,-6.993455826447017,True,2250
ifb_0004_c03,4.4879671328928366,-8.529261168565789,True,2250
ifb_0004_c04,1.8400194407661006,-4.07473230588495,True,2250
ifb_0005_c01,0.660274437289626,-0.46691090263480317,True,2250
ifb_0006_c01,1.4528611958347735,-3.090800692189391,True,2250
ifb_0006_c02,1.4528611958347735,-3.090800692189391,True,2250
ifb_0007_c01,0.8871859110431513,-1.4771337359469976,True,2250
ifb_0007_c02,1.7278582521720112,-1.7996154946362397,True,2250
ifb_0007_c03,1.1528954747302118,-1.7223542371991745,True,2250
ifb_0007_c04,2.0075893394609907,-1.4436006047189347,True,2250
ifb_0008_c01,1.6078800332050214,0.3931640484044468,True,2250
ifb_0008_c02,0.5243565236055632,-0.3154923250825679,True,2250
ifb_0008_c03,0.7621913896543395,0.03693733154839858,True,2250
ifb_0008_c04,1.6778187468671417,-0.027878124888793022,True,2250
ifb_0008_c05,2.053158294302692,1.0691070308236743,True,2250
ifb_0009_c01,1.2862412070507852,-1.0202767278664684,True,2250
ifb_0009_c02,17.968251083961903,40.288591435490204,False,2250
ifb_0010_c01,1.2794816260988517,-0.8205685170318817,True,2250
ifb_0010_c03,1.1762752373546383,2.897680261270787,True,2250
ifb_0011_c01,1.085541719870267,-0.7453887746896987,True,2250
ifb_0011_c02,1.5557760124242466,-1.8954283151351705,True,2250
ifb_0012_c01,0.7235763891529029,-1.3415077478278812,True,2250
ifb_0012_c02,-0.04615979520936174,3.728195200845734,False,2250
ifb_0013_c01,1.837020796362167,-1.616003722869512,True,2250
ifb_0013_c02,1.8699799343285535,-1.3568714451056354,True,2250
ifb_0013_c03,0.7424524023541663,0.8219790688287173,True,2250
ifb_0014_c01,0.9558025627269661,0.3487971627900614,True,2250
ifb_0014_c02,0.6999217553079028,1.0774898158865034,True,2250
ifb_0014_c03,0.11582700173902054,2.241825522202685,True,2250
ifb_0015_c01,1.8509523174162719,-1.9113351493890116,True,2250
