"F1","SE_F1"
-0.930794879476865,0.142928888918925
2.51138750961779,0.544851020598433
1.25210832522264,0.256675567912016
-0.535817858297122,0.207445085217738
-0.916822042285889,0.117263866866933
-1.19824825518121,0.0486331391015098
-1.17357333654351,0.0704165621819193
1.33659249743808,0.247720987183096
2.51138750961779,0.544851020598433
-0.5516281634944,0.172526710347299
-0.816338516598137,0.135668851644568
-0.915991076910547,0.117489003658779
-0.916822042285889,0.117263866866933
-0.916822042285889,0.117263866866933
-1.52157276931301,0.0999120390339416
-0.383238074610189,0.182988939276412
-0.116160987630941,0.201096709486997
-1.10722971863303,0.112538999006471
-1.11060443461169,0.137327178228561
0.822795635163186,0.213337895064165
-1.64242892374354,0.0958778094716739
1.26121934832652,0.253920643896121
0.160013047098304,0.220472957849628
1.91182458951265,0.39016135302531
1.7318249024815,0.347966447110031
0.72652636691501,0.186446038974881
-1.03471214908983,0.1259344423777
-0.178446655807574,0.205542453704548
2.51138750961779,0.544851020598433
-0.997378887677512,0.192520630192535
1.60905240573028,0.325793339538666
-0.916408647593999,0.126806199478175
-0.758128258208004,0.164626695343361
-0.627036153836666,0.177491812534392
-0.626363982695279,0.181511152564111
-0.458532467567742,0.209873867134607
-0.306131765823631,0.202794966150439
2.17916769659089,0.459770482053754
1.86757176036322,0.382074553518184
1.22916536166772,0.256267472583917
-0.757053835541794,0.23255788205432
-0.842779341756173,0.133996334516671
-1.0591507385968,0.125415621367018
-0.396916461822993,0.192534972807677
0.235985635059567,0.170413259085929
-1.18690033543708,0.0527709204738331
-1.03362870168193,0.103009101009888
-1.1676478431026,0.0795400465673293
-0.966388935367936,0.106584656911056
-0.0636471256725788,0.202826086662811
-0.17417279564605,0.195351698971555
-0.658906299621661,0.207001093170782
0.849673630872325,0.206046918796265
-0.831838185067054,0.150275025473029
0.952323548817799,0.212898203124687
0.472515278439349,0.217845503189591
0.851569481281383,0.209627818104613
1.43887332814118,0.291023540807865
1.04946945801779,0.215868866366495
1.5090516587063,0.267865511456765
0.653707797056146,0.184333265187112
0.995290229805715,0.206030597840614
-1.16526343926998,0.0817548917531788
-0.593405719817342,0.164437346422677
-0.513223124795584,0.169226429815066
-0.442747151356277,0.171465111710673
-0.771070122583452,0.159738882168358
1.80287944914244,0.365947139725575
1.77500293716834,0.369500421022057
-0.924104010823867,0.140330139060895
-0.844966626206941,0.140851084504254
-0.983993702943514,0.102798528031805
-0.912471489026019,0.123859246007509
-1.01661539098934,0.10527857196016
-0.921833158601213,0.117357812005887
-1.12276749884235,0.103847619282504
0.736730904183146,0.197217320123014
1.16943413082173,0.243986291595507
0.124597582375035,0.192976024928988
-0.164544815647769,0.180020779893891
-0.294083607813761,0.189498517898519
1.74154395354297,0.352052098096085
1.38990875016306,0.283830091189698
2.49822533291507,0.541588841040636
2.19376330498018,0.463730875135722
2.51138750961779,0.544851020598433
2.10956949444248,0.441759513647592
2.24911546593473,0.478068879499013
2.10956949444248,0.441759513647592
0.765266584315401,0.194097495633245
2.01703556281383,0.41806040574635
2.01703556281383,0.41806040574635
2.06063957725621,0.429374969510251
2.06063957725621,0.429374969510251
0.560541824405179,0.192015581325982
-1.15863142316848,0.0834766415610919
