"","a1","d","g","u"
"X701",-0.529524857033382,-0.743494743354844,2.77004585059184e-05,1
"X702",0.930552032129668,0.0451751125801348,0.000138117556425922,1
"X703",5.24964178811332,-6.30066970318571,0.484027039788824,1
"X704",-0.847473459756483,-1.58288430701466,1.56415540665658e-05,1
"X705",24.0612753456034,-38.2263517630057,0.587961723715738,1
"X706",-0.407709064605364,-1.49405452515037,3.72910158511189e-05,1
"X707",-1.34493128646482,-2.72532640507655,4.17652274182697e-06,1
"X708",-0.628548954654384,-0.794367811497624,0.000113579307496122,1
"X709",1.51285830450111,-1.07693018475754,0.0554246616739949,1
"X710",2.2620482259835,-2.42367135920972,0.0702234551188725,1
"X711",-1.26264817735733,-0.789387316501596,1.39873348849533e-05,1
"X712",-0.892672533030457,-1.91150850304524,1.11292589422361e-05,1
"X713",-1.88628521620737,-3.65271644857619,0.118513740187588,1
"X714",26.5661349026693,-38.7443015616189,0.219061523409554,1
"X715",-1.72749343813062,-1.92457412571641,5.3487399378327e-06,1
"X716",-0.783538622614991,-0.957251447972186,3.36857501614091e-05,1
"X717",-1.86011291211599,-1.37829705336622,8.54982628405466e-06,1
"X718",-1.1543342569801,-2.2487239588757,5.08569943947307e-06,1
"X719",-1.03183473314637,-1.65939198784385,9.61665152079856e-06,1
"X720",0.990856053273002,0.269752387620549,0.000120285436200407,1
"X721",-7.82867938186128,-10.731674954405,0.1429942672977,1
"X722",-0.090708684107495,-0.900923062805328,0.00120873406192779,1
"X723",-1.24355490064395,-2.99413828763802,4.79205269943038e-06,1
"X724",-0.088444267400324,-1.06214056206705,0.000783486298153927,1
"X725",-0.712549706911505,-2.95376019518645,2.57562133363993e-05,1
"X726",-0.508767080041537,-0.940049317015898,2.77392724488979e-05,1
"X727",-0.435873581401196,-1.44217671209018,3.16633612860125e-05,1
"X728",-0.574830209849268,-2.89248278295947,2.82548984355362e-05,1
"X729",-1.20252730286142,-1.88387003044287,7.94107581918204e-06,1
"X730",-0.343698153052982,-1.51970677650294,4.80361089440455e-05,1
"X731",-0.312362364135865,-1.95756356996348,0.000138160133416972,1
"X732",-0.762539911647297,-2.42771166711335,0.000197995630846756,1
"X733",-1.08881889256577,-1.4946871045651,4.1029843043012e-05,1
"X734",-0.355776588063939,-2.71289779743731,7.04902962446789e-05,1
"X735",-0.112320418983037,-2.71420497180781,0.00103775010422068,1
"X736",-0.293171034907866,-0.678620204966196,9.01186608460354e-05,1
"X737",-0.70293810276089,-1.12403817001835,1.84203432018265e-05,1
"X738",-0.155160379999604,-0.735400933058742,0.000304298615732543,1
"X739",24.5850737674216,-38.3876599752942,0.252862202780486,1
"X740",-0.225074197284604,-1.66117574043684,9.74343823454609e-05,1
"X741",-1.2989866186713,-2.4165343281492,0.00621089238425996,1
"X742",0.272962836608447,-1.01163364936038,8.24131184024992e-05,1
"X743",-0.6589301091647,-2.26691382359788,1.14854401692217e-05,1
"X744",-0.345412504282411,-0.938879089343665,4.81296741944424e-05,1
"X745",-1.05508459988569,-1.37960930732633,4.19738797167763e-05,1
"X746",-1.96139555692546,-2.40810588101971,4.19341708219911e-06,1
"X747",-2.36858641972151,-2.8269684355452,0.0766002626847544,1
"X748",-15.7993018498996,-15.828704147127,0.406855980650473,1
"X749",-1.15129441537975,-0.925461468404776,8.77189546899852e-06,1
"X750",1.84642660922316,-1.56727168222414,1.63966883914054e-05,1
"X751",2.51918810222486,-1.57977990015273,0.155998924327418,1
"X752",-2.58004740998524,-2.61761159546894,4.69294408832378e-06,1
"X753",2.55307415024633,-3.73508369426761,0.0594923837966367,1
"X754",-2.01104639137206,-1.87695813868701,0.11056755648699,1
"X755",2.15378957064458,-1.32360481242289,1.76353516318006e-05,1
"X756",1.18504864302608,0.312178341560372,0.178219994143808,1
"X757",-1.50282104451018,-2.02703619580012,8.01620312619427e-06,1
"X758",-1.63494158956369,-1.70806103355214,1.03434788081166e-05,1
"X759",-1.75626305377846,-1.52978162150604,9.50816127156107e-06,1
"X760",2.4347068896541,0.729196779663163,3.75184178989091e-05,1
"X761",1.43602341037845,-1.09154226174154,6.12670213715366e-05,1
"X762",-0.94882576303566,-2.14474131900878,0.00805755240249748,1
"X763",-1.01580025659524,-2.37823515075144,6.45629990265927e-06,1
"X764",2.97274135133229,0.0351662810135126,1.76801358067135e-05,1
"X765",-1.08381834590832,-2.53850351447232,6.8060693144626e-06,1
"X766",1.91744585453883,-2.1206814815614,0.211499410921701,1
"X767",-0.0612665357298843,-1.57046032340585,0.00114739354014935,1
"X768",-0.947531650220949,-0.772876798037289,1.46749084890528e-05,1
"X769",-1.55444281455951,-3.35874795826259,4.30758328869925e-06,1
"X770",-0.931202667600022,-2.43020452718881,8.94445697274295e-06,1
"X771",-0.138191516740406,-2.50227180128083,0.000264522253579813,1
"X772",-1.57963044615252,-1.87383809068621,0.00037328114702866,1
"X773",-0.981206747676172,-1.73360884138473,1.03763463279532e-05,1
"X774",2.04875270134199,0.299882295322954,1.29387438173709e-05,1
"X775",-1.77016649272079,-1.75210995118666,4.88471630980953e-05,1
"X776",1.50312364115882,0.0523960590872816,0.000179867432317455,1
"X777",-0.685345238965108,-1.73678954992885,2.28003391728526e-05,1
"X778",0.0727603854720358,-0.742319280613273,0.00163458512692768,1
"X779",2.79686293042963,0.525390935642499,3.04351037688832e-05,1
"X780",4.26168604976418,-3.41658748857149,0.376342586036374,1
"X781",-0.593951452971421,-2.88639304376809,0.000271697149924834,1
"X782",-0.238158687091113,-0.802765318160399,8.89768264434903e-05,1
"X783",-1.10248007427447,-1.83062808063837,8.31591862760235e-06,1
"X784",2.66221018445261,0.603789488951112,9.53891591768246e-05,1
"X785",2.35390358243332,-2.00586803383736,0.112095998597231,1
"X786",-1.8220024193997,-2.47794870312061,9.705557659079e-06,1
"X787",-1.61091853759678,-2.5094043596901,4.67985102723233e-06,1
"X788",-0.781107388980569,-1.99347438565452,1.16814828749422e-05,1
"X789",-0.966024574025798,-2.23976215844203,1.19443461090418e-05,1
"X790",0.261297199547803,-1.07913939490584,7.86200505140774e-05,1
"X791",1.10714413387603,0.0489730837917306,0.0520309021325737,1
"X792",-0.917651246876188,-1.2799473456371,1.88263585418184e-05,1
