"","a1","d","g","u"
"X901",12.2470986801117,-8.60941761176623,0.0422712367324941,1
"X902",14.8683544824203,-9.0477768963105,0.0123281513686271,1
"X903",1.59970754861171,-1.4920199670391,2.00829146915867e-05,1
"X904",-1.45787420758087,-1.21433159922272,2.57002399815038e-05,1
"X905",1.24052292960326,0.629738328820405,2.74606335105598e-05,1
"X906",1.40503320488494,0.302400565820154,4.40670849650291e-05,1
"X907",1.02203918445236,-2.08981564310248,3.10279874746467e-05,1
"X908",0.84351379207829,-0.275368546499158,3.5205132907433e-05,1
"X909",0.665209941862143,-0.849425282509636,3.73154650535944e-05,1
"X910",0.414139070245519,-2.10717595939553,8.14177173425296e-05,1
"X911",1.10349983839909,-1.50620605507386,1.92114711895237e-05,1
"X912",0.507197795301278,-0.342572516393362,9.52025344046064e-05,1
"X913",20.2852210893252,-15.4379930602793,0.194514382034218,1
"X914",-2.77009012663401,-2.43846615271753,0.0488810149229788,1
"X915",0.465462039823677,-2.18604673296465,6.76876854518386e-05,1
"X916",-3.23982494597295,-2.61618154083682,0.206391488317015,1
"X917",7.73400067323672,-5.61313103849692,0.0596962371109549,1
"X918",1.38150079239804,-0.798956140536435,2.74980133472851e-05,1
"X919",0.524916630591146,-2.10816191661883,5.85927085078814e-05,1
"X920",14.3392227010993,-9.09924192637745,0.0255452227988968,1
"X921",0.659140137254202,-0.15031719627373,0.000157955491987893,1
"X922",0.558191959760347,-1.51926763129725,8.75221535268931e-05,1
"X923",1.12785623776306,-2.04782319282943,1.62683804986883e-05,1
"X924",0.53925141959881,-2.50737321735477,0.000171954232168227,1
"X925",0.693797463627305,-0.875582701066705,3.87569817477701e-05,1
"X926",1.14922435399717,-0.0787874938270508,7.10732891286288e-05,1
"X927",4.55826946513156,-2.72129558445691,0.0206270145221574,1
"X928",0.80171506801676,-0.783225714011097,0.000101909739807312,1
"X929",1.17951362278589,-1.96932039998504,1.63552817632714e-05,1
"X930",0.977839729080864,-1.19435679488056,3.2968467978293e-05,1
"X931",1.56399560479948,-0.981906015172534,6.83354483491996e-05,1
"X932",1.8662613041307,-1.48065925821875,5.92339276447078e-05,1
"X933",-2.37178798291698,-1.16656990178881,0.0447902312620219,1
"X934",0.494721610181858,-1.19531372560405,0.00353062410027888,1
"X935",-4.58563958625939,-4.93362732384986,0.417595393732422,1
"X936",11.5952659943609,-6.72270673374089,0.0384130413693524,1
"X937",-4.26721323872036,-5.10955109104274,0.234406627828713,1
"X938",18.2186070312893,-11.9820212980372,0.0262139431785687,1
"X939",-5.94949415918174,-5.85456513526246,0.42780033442464,1
"X940",1.21682298962208,-1.27150509662301,2.51442730120265e-05,1
"X941",0.520523659966696,-2.01270131636452,5.151753122798e-05,1
"X942",1.14431204785488,-1.68962395869463,2.48238493283166e-05,1
"X943",1.03699359698532,-2.14666889133772,2.28505792750823e-05,1
"X944",0.780718870314072,0.383608895696756,7.51720729532437e-05,1
"X945",2.03745107254505,-1.42181622996612,0.000196925037153072,1
"X946",-4.92155741455391,-3.46609607905675,0.288936491000585,1
"X947",7.56638746770414,-5.39970352611593,0.0478711485099474,1
"X948",0.745582529982953,-1.19401960037068,4.21749233366574e-05,1
"X949",0.556312167272671,-1.90600427839646,6.14156872659283e-05,1
"X950",-1.79918621921179,-0.844187555491951,0.0790454168405042,1
"X951",0.638066141130912,-0.437933012091545,5.11109393034889e-05,1
"X952",2.07058656067295,-1.31730406805624,0.0324816213183226,1
"X953",1.16912236771875,-0.747444558929175,2.96182713090904e-05,1
"X954",2.66289694824706,-0.886625333783864,0.0284312453383923,1
"X955",7.45588638552938,-4.93394471226298,0.0375255989437519,1
"X956",3.51197079176642,-2.46643876512408,0.0634025378599794,1
"X957",0.768211146361613,-1.62855242952787,3.77535680533271e-05,1
"X958",2.0530028925141,-0.747298330399443,0.00201721252883979,1
"X959",5.55853303865741,-2.78586366801724,0.0522691906640713,1
"X960",0.432197786732947,-2.22691621692271,0.000587486023803352,1
"X961",0.902744486957027,-2.62678407031473,2.77341951515852e-05,1
"X962",-3.02198098683071,-2.91644442292901,0.197255536191584,1
"X963",0.497030056129966,-1.46194231724662,6.14519969330144e-05,1
"X964",0.517744374525025,-2.23469150467249,5.3038462767136e-05,1
"X965",1.29022275265255,-1.21333472282078,1.51270422800998e-05,1
"X966",0.455720230511454,-1.7795675088289,0.000199306538829117,1
"X967",0.868156918574669,1.71782390094667,0.000207319585513726,1
"X968",0.73779936057636,-0.945953569372158,4.45049230925452e-05,1
"X969",6.56411844133429,-5.37453194111103,0.0388040312681617,1
"X970",0.671800600759705,-1.33615247819814,3.82190053945675e-05,1
"X971",0.822791299752416,-2.86685228112738,2.27210302243349e-05,1
"X972",7.34538015224646,-4.11121494586722,0.114737746335859,1
"X973",0.291785087000921,-2.09134744545534,0.000159818456578703,1
"X974",1.52108641068696,-2.08169757257211,2.54603594160122e-05,1
"X975",0.720053082320324,-0.956457749898905,3.48861931409238e-05,1
"X976",-2.79473161117315,-0.691925380260641,6.32370233711637e-05,1
"X977",1.13559978124364,-1.30426616853936,2.06598273523029e-05,1
"X978",2.54756576620199,-1.73778663950432,0.0145705551848815,1
"X979",4.29805388180827,-2.6793743521282,0.0844395799740803,1
"X980",7.95093743376404,-4.38112675507992,0.319349921544146,1
"X981",-2.71356521886635,-0.989732585717398,0.360427465278237,1
"X982",1.01513179975202,-1.53668734596717,4.88903834802331e-05,1
"X983",-3.44776947791962,-5.01744428998356,0.15618976064815,1
"X984",26.5804714563036,-20.6103197210579,0.103283923887108,1
"X985",-2.47607064641267,-2.90217166111538,0.0453642095122104,1
"X986",-2.68639411491516,-0.919483697177888,0.0128131387703089,1
"X987",-3.00731535577325,-3.14962639395941,0.120003467929681,1
"X988",0.608674629742525,-2.40864624111801,5.65308664522074e-05,1
"X989",1.07353857417871,-1.09595986369957,2.85764613668536e-05,1
"X990",1.09242177648711,-1.21492768614414,9.18947164171389e-05,1
"X991",-2.08228992546174,0.0214890675942278,0.00101000572340169,1
"X992",1.29420567384398,-1.79477696825618,1.57022849703146e-05,1
"X993",-2.74012260684456,-0.448267300675541,0.000191932313089196,1
"X994",5.89477125979945,-4.42883115117946,0.0220501996862816,1
"X995",-3.56882344967971,-1.91341828057122,0.186949690013376,1
"X996",0.780804649297472,-2.78246555047308,2.83494983367089e-05,1
"X997",8.9765980994923,-6.06176409541094,0.0839740138198116,1
"X998",5.95503236737166,-3.63995683741514,0.0428454862605145,1
"X999",9.75061040209231,-6.49766426214084,0.0721978243247431,1
"X1000",0.663745106259449,-1.05124311545847,0.000289981321266724,1
