"","a1","d","g","u"
"X301",-11.7799608133149,-14.0792885897547,0.105413673773011,1
"X302",-1.1104327122579,-1.92033056526058,1.8890328720655e-05,1
"X303",-2.51764685240894,-3.20534055311988,0.110014789859698,1
"X304",2.646124797853,-1.3106341266816,0.0330977559016096,1
"X305",6.99801313353401,-7.59983560448352,0.232827168679477,1
"X306",-0.630631778869311,-1.9013673674829,4.42017364413081e-05,1
"X307",2.56779443498407,0.206165939415721,0.0286209524620128,1
"X308",2.55494445727398,-4.40204565051701,0.11729799697231,1
"X309",-0.91036755154181,-2.31340947130904,3.78762676780761e-05,1
"X310",1.38134772358595,-1.83422153355803,0.0207805134328314,1
"X311",-0.143300877261816,-0.560427243709582,0.000987483957026044,1
"X312",3.36023188779006,-4.83335795686678,0.283699943326188,1
"X313",-0.222818065730594,-1.08143662749971,0.00128200698668502,1
"X314",4.9791700734396,-6.88863765539213,0.245699456631885,1
"X315",6.2177004147443,-7.44671154151121,0.272615895542309,1
"X316",4.89167256864801,-4.89279852220273,0.132960770740265,1
"X317",-0.162739837658539,-1.62816418098344,0.000269578537982241,1
"X318",-0.711759109878693,-1.77072919512993,3.36698637255826e-05,1
"X319",-0.962134226857584,-0.568363604839263,4.56251961733576e-05,1
"X320",-0.618064751175381,-1.25150222283324,4.60571018125891e-05,1
"X321",4.70460349580951,-6.01658259774148,0.223056291699776,1
"X322",-0.529141091474204,-1.04321249593275,0.000206742823344085,1
"X323",-0.820243334728501,-0.963180179659958,3.91887396861166e-05,1
"X324",-0.164800091634988,-0.489186640084604,0.00127239710710162,1
"X325",2.6145425929554,-3.33654428597671,0.262541904357739,1
"X326",3.91512221348621,-1.43765333616817,0.223537104688755,1
"X327",-29.2743625799665,-37.9613681312285,0.11789028260644,1
"X328",2.59204426228769,-2.17438847402474,0.23201870873719,1
"X329",-0.595338556016573,-2.17765178612369,3.18433378269189e-05,1
"X330",2.48930358965927,0.390447153664184,7.1399050833374e-05,1
"X331",-0.419305377063852,0.0675056437761731,0.000399017123560435,1
"X332",-0.545109633881708,-1.04717048210437,6.50468375457847e-05,1
"X333",10.4469909306829,-8.89187544049955,0.418772283494911,1
"X334",2.92885283190482,-0.948247816200623,0.280834966316958,1
"X335",1.69780004969699,0.332760568166734,4.8420821798931e-05,1
"X336",-1.76814165477542,-1.63471610522982,0.180674263983479,1
