"","a1","d","g","u"
"X1001",-3.43763345161051,-4.18858450841729,0.0339504253777196,1
"X1002",2.05873946950553,0.926149801017254,0.000561873340940641,1
"X1003",-0.699393979699215,0.216566283723852,0.00014583589661288,1
"X1004",-3.57148589943978,-3.83937953766913,0.0812177813184396,1
"X1005",-0.683101702234518,-2.51406270301978,3.92777817933446e-05,1
"X1006",-4.11830328770119,-3.88587474747671,0.0617483675091774,1
"X1007",-0.790845237369952,-1.41973391800464,5.46203706326922e-05,1
"X1008",-1.16798385878396,-1.58386742504387,3.20025723460353e-05,1
"X1009",3.47308768756811,-2.03668215856621,0.168418488922525,1
"X1010",4.81852013784173,-2.25480876660016,0.220215500066926,1
"X1011",2.55713123932151,-0.964011319132337,0.158205254215393,1
"X1012",-7.43237214501249,-8.66707909632778,0.0616599408361706,1
"X1013",4.88991321455521,-2.60403722812846,0.222976443788428,1
"X1014",1.2793692339588,0.254288723071962,0.000132023664532703,1
"X1015",-0.645292242751632,-1.99968986603691,9.15846089831506e-05,1
"X1016",-1.13471994470043,-2.28809123035816,3.10093560554532e-05,1
"X1017",-23.0354340204326,-33.1880739949061,0.0455553191167035,1
"X1018",-0.838400298082565,-1.92777511867996,5.8651402629241e-05,1
"X1019",-0.547545295786463,-2.40863995388423,0.000765333945513321,1
"X1020",-0.29921236596153,-1.31678868804516,0.000185702075930722,1
"X1021",2.0834827551885,0.639485654976,0.00011223264441299,1
"X1022",-0.870998629436009,-1.59052879552615,3.57971909357667e-05,1
"X1023",-0.205671134491362,-1.53345021212313,0.000276640580461638,1
"X1024",-0.817568395173224,0.202100373749478,0.000117395791263485,1
"X1025",-0.557770016260335,-1.92723196659578,7.70648873155109e-05,1
"X1026",-0.378805233821282,-0.689652447870202,0.000162159597057158,1
"X1027",-0.475723959777876,-0.270819712400681,0.000310131208719447,1
"X1028",-11.8573727254752,-17.1009780169327,0.0485541560873486,1
"X1029",6.27852215676432,-3.08939036350689,0.204802190618457,1
