question_id,model,benchmark,predicted,gold,result,scoring_method
8-343,lmsys/vicuna-7b-v1.5,openbookqa,B,B,correct,loglikelihood
1129,lmsys/vicuna-7b-v1.5,openbookqa,B,A,wrong,loglikelihood
880,lmsys/vicuna-7b-v1.5,openbookqa,A,C,wrong,loglikelihood
7-999,lmsys/vicuna-7b-v1.5,openbookqa,B,C,wrong,loglikelihood
8-464,lmsys/vicuna-7b-v1.5,openbookqa,C,C,correct,loglikelihood
9-794,lmsys/vicuna-7b-v1.5,openbookqa,C,C,correct,loglikelihood
9-1163,lmsys/vicuna-7b-v1.5,openbookqa,B,C,wrong,loglikelihood
9-322,lmsys/vicuna-7b-v1.5,openbookqa,A,B,wrong,loglikelihood
7-1140,lmsys/vicuna-7b-v1.5,openbookqa,C,D,wrong,loglikelihood
7-903,lmsys/vicuna-7b-v1.5,openbookqa,A,B,wrong,loglikelihood
7-511,lmsys/vicuna-7b-v1.5,openbookqa,B,C,wrong,loglikelihood
9-937,lmsys/vicuna-7b-v1.5,openbookqa,C,B,wrong,loglikelihood
8-201,lmsys/vicuna-7b-v1.5,openbookqa,D,C,wrong,loglikelihood
1618,lmsys/vicuna-7b-v1.5,openbookqa,B,A,wrong,loglikelihood
758,lmsys/vicuna-7b-v1.5,openbookqa,B,C,wrong,loglikelihood
7-414,lmsys/vicuna-7b-v1.5,openbookqa,D,D,correct,loglikelihood
9-675,lmsys/vicuna-7b-v1.5,openbookqa,C,C,correct,loglikelihood
9-163,lmsys/vicuna-7b-v1.5,openbookqa,C,C,correct,loglikelihood
1032,lmsys/vicuna-7b-v1.5,openbookqa,D,A,wrong,loglikelihood
889,lmsys/vicuna-7b-v1.5,openbookqa,C,B,wrong,loglikelihood
1160,lmsys/vicuna-7b-v1.5,openbookqa,C,A,wrong,loglikelihood
9-298,lmsys/vicuna-7b-v1.5,openbookqa,A,A,correct,loglikelihood
1189,lmsys/vicuna-7b-v1.5,openbookqa,D,A,wrong,loglikelihood
