question_id,model,benchmark,predicted,gold,result,scoring_method
8-343,HuggingFaceH4/zephyr-7b-beta,openbookqa,B,B,correct,loglikelihood
1129,HuggingFaceH4/zephyr-7b-beta,openbookqa,B,A,wrong,loglikelihood
880,HuggingFaceH4/zephyr-7b-beta,openbookqa,A,C,wrong,loglikelihood
7-999,HuggingFaceH4/zephyr-7b-beta,openbookqa,B,C,wrong,loglikelihood
8-464,HuggingFaceH4/zephyr-7b-beta,openbookqa,C,C,correct,loglikelihood
9-794,HuggingFaceH4/zephyr-7b-beta,openbookqa,C,C,correct,loglikelihood
9-1163,HuggingFaceH4/zephyr-7b-beta,openbookqa,D,C,wrong,loglikelihood
9-322,HuggingFaceH4/zephyr-7b-beta,openbookqa,C,B,wrong,loglikelihood
7-1140,HuggingFaceH4/zephyr-7b-beta,openbookqa,D,D,correct,loglikelihood
7-903,HuggingFaceH4/zephyr-7b-beta,openbookqa,A,B,wrong,loglikelihood
7-511,HuggingFaceH4/zephyr-7b-beta,openbookqa,C,C,correct,loglikelihood
9-937,HuggingFaceH4/zephyr-7b-beta,openbookqa,D,B,wrong,loglikelihood
8-201,HuggingFaceH4/zephyr-7b-beta,openbookqa,C,C,correct,loglikelihood
1618,HuggingFaceH4/zephyr-7b-beta,openbookqa,B,A,wrong,loglikelihood
758,HuggingFaceH4/zephyr-7b-beta,openbookqa,D,C,wrong,loglikelihood
7-414,HuggingFaceH4/zephyr-7b-beta,openbookqa,D,D,correct,loglikelihood
9-675,HuggingFaceH4/zephyr-7b-beta,openbookqa,A,C,wrong,loglikelihood
9-163,HuggingFaceH4/zephyr-7b-beta,openbookqa,C,C,correct,loglikelihood
1032,HuggingFaceH4/zephyr-7b-beta,openbookqa,D,A,wrong,loglikelihood
889,HuggingFaceH4/zephyr-7b-beta,openbookqa,C,B,wrong,loglikelihood
1160,HuggingFaceH4/zephyr-7b-beta,openbookqa,A,A,correct,loglikelihood
9-298,HuggingFaceH4/zephyr-7b-beta,openbookqa,A,A,correct,loglikelihood
