question_id,model,benchmark,predicted,gold,result,scoring_method
8-343,tiiuae/Falcon3-3B-Base,openbookqa,B,B,correct,loglikelihood
1129,tiiuae/Falcon3-3B-Base,openbookqa,D,A,wrong,loglikelihood
880,tiiuae/Falcon3-3B-Base,openbookqa,A,C,wrong,loglikelihood
7-999,tiiuae/Falcon3-3B-Base,openbookqa,B,C,wrong,loglikelihood
8-464,tiiuae/Falcon3-3B-Base,openbookqa,B,C,wrong,loglikelihood
9-794,tiiuae/Falcon3-3B-Base,openbookqa,C,C,correct,loglikelihood
9-1163,tiiuae/Falcon3-3B-Base,openbookqa,B,C,wrong,loglikelihood
9-322,tiiuae/Falcon3-3B-Base,openbookqa,C,B,wrong,loglikelihood
7-1140,tiiuae/Falcon3-3B-Base,openbookqa,B,D,wrong,loglikelihood
7-903,tiiuae/Falcon3-3B-Base,openbookqa,B,B,correct,loglikelihood
7-511,tiiuae/Falcon3-3B-Base,openbookqa,B,C,wrong,loglikelihood
9-937,tiiuae/Falcon3-3B-Base,openbookqa,B,B,correct,loglikelihood
8-201,tiiuae/Falcon3-3B-Base,openbookqa,D,C,wrong,loglikelihood
1618,tiiuae/Falcon3-3B-Base,openbookqa,B,A,wrong,loglikelihood
758,tiiuae/Falcon3-3B-Base,openbookqa,B,C,wrong,loglikelihood
7-414,tiiuae/Falcon3-3B-Base,openbookqa,D,D,correct,loglikelihood
9-675,tiiuae/Falcon3-3B-Base,openbookqa,C,C,correct,loglikelihood
9-163,tiiuae/Falcon3-3B-Base,openbookqa,C,C,correct,loglikelihood
1032,tiiuae/Falcon3-3B-Base,openbookqa,D,A,wrong,loglikelihood
889,tiiuae/Falcon3-3B-Base,openbookqa,D,B,wrong,loglikelihood
1160,tiiuae/Falcon3-3B-Base,openbookqa,D,A,wrong,loglikelihood
9-298,tiiuae/Falcon3-3B-Base,openbookqa,B,A,wrong,loglikelihood
1189,tiiuae/Falcon3-3B-Base,openbookqa,A,A,correct,loglikelihood
8-395,tiiuae/Falcon3-3B-Base,openbookqa,A,B,wrong,loglikelihood
7-238,tiiuae/Falcon3-3B-Base,openbookqa,D,B,wrong,loglikelihood
7-372,tiiuae/Falcon3-3B-Base,openbookqa,B,B,correct,loglikelihood
8-35,tiiuae/Falcon3-3B-Base,openbookqa,A,D,wrong,loglikelihood
9-271,tiiuae/Falcon3-3B-Base,openbookqa,A,A,correct,loglikelihood
9-409,tiiuae/Falcon3-3B-Base,openbookqa,D,D,correct,loglikelihood
530,tiiuae/Falcon3-3B-Base,openbookqa,C,B,wrong,loglikelihood
1426,tiiuae/Falcon3-3B-Base,openbookqa,A,C,wrong,loglikelihood
8-466,tiiuae/Falcon3-3B-Base,openbookqa,C,D,wrong,loglikelihood
1577,tiiuae/Falcon3-3B-Base,openbookqa,B,B,correct,loglikelihood
8-257,tiiuae/Falcon3-3B-Base,openbookqa,C,A,wrong,loglikelihood
378,tiiuae/Falcon3-3B-Base,openbookqa,C,B,wrong,loglikelihood
8-41,tiiuae/Falcon3-3B-Base,openbookqa,A,A,correct,loglikelihood
9-540,tiiuae/Falcon3-3B-Base,openbookqa,B,A,wrong,loglikelihood
266,tiiuae/Falcon3-3B-Base,openbookqa,D,D,correct,loglikelihood
1309,tiiuae/Falcon3-3B-Base,openbookqa,D,D,correct,loglikelihood
7-1197,tiiuae/Falcon3-3B-Base,openbookqa,A,A,correct,loglikelihood
7-891,tiiuae/Falcon3-3B-Base,openbookqa,D,D,correct,loglikelihood
1180,tiiuae/Falcon3-3B-Base,openbookqa,B,D,wrong,loglikelihood
1204,tiiuae/Falcon3-3B-Base,openbookqa,A,A,correct,loglikelihood
7-52,tiiuae/Falcon3-3B-Base,openbookqa,A,D,wrong,loglikelihood
1759,tiiuae/Falcon3-3B-Base,openbookqa,C,A,wrong,loglikelihood
9-655,tiiuae/Falcon3-3B-Base,openbookqa,B,A,wrong,loglikelihood
132,tiiuae/Falcon3-3B-Base,openbookqa,A,A,correct,loglikelihood
8-79,tiiuae/Falcon3-3B-Base,openbookqa,A,A,correct,loglikelihood
1835,tiiuae/Falcon3-3B-Base,openbookqa,B,B,correct,loglikelihood
9-149,tiiuae/Falcon3-3B-Base,openbookqa,C,C,correct,loglikelihood
695,tiiuae/Falcon3-3B-Base,openbookqa,D,A,wrong,loglikelihood
8-179,tiiuae/Falcon3-3B-Base,openbookqa,D,D,correct,loglikelihood
7-50,tiiuae/Falcon3-3B-Base,openbookqa,C,A,wrong,loglikelihood
508,tiiuae/Falcon3-3B-Base,openbookqa,A,D,wrong,loglikelihood
1674,tiiuae/Falcon3-3B-Base,openbookqa,A,C,wrong,loglikelihood
163,tiiuae/Falcon3-3B-Base,openbookqa,C,A,wrong,loglikelihood
7-49,tiiuae/Falcon3-3B-Base,openbookqa,A,C,wrong,loglikelihood
8-393,tiiuae/Falcon3-3B-Base,openbookqa,A,D,wrong,loglikelihood
788,tiiuae/Falcon3-3B-Base,openbookqa,C,B,wrong,loglikelihood
9-29,tiiuae/Falcon3-3B-Base,openbookqa,A,A,correct,loglikelihood
9-368,tiiuae/Falcon3-3B-Base,openbookqa,A,C,wrong,loglikelihood
7-671,tiiuae/Falcon3-3B-Base,openbookqa,C,C,correct,loglikelihood
1272,tiiuae/Falcon3-3B-Base,openbookqa,B,A,wrong,loglikelihood
648,tiiuae/Falcon3-3B-Base,openbookqa,D,B,wrong,loglikelihood
9-1180,tiiuae/Falcon3-3B-Base,openbookqa,C,B,wrong,loglikelihood
