question_id,model,benchmark,predicted,gold,result,scoring_method
8-343,01-ai/Yi-6B-Chat,openbookqa,D,B,wrong,loglikelihood
1129,01-ai/Yi-6B-Chat,openbookqa,B,A,wrong,loglikelihood
880,01-ai/Yi-6B-Chat,openbookqa,C,C,correct,loglikelihood
7-999,01-ai/Yi-6B-Chat,openbookqa,B,C,wrong,loglikelihood
8-464,01-ai/Yi-6B-Chat,openbookqa,C,C,correct,loglikelihood
9-794,01-ai/Yi-6B-Chat,openbookqa,C,C,correct,loglikelihood
9-1163,01-ai/Yi-6B-Chat,openbookqa,D,C,wrong,loglikelihood
9-322,01-ai/Yi-6B-Chat,openbookqa,A,B,wrong,loglikelihood
7-1140,01-ai/Yi-6B-Chat,openbookqa,B,D,wrong,loglikelihood
7-903,01-ai/Yi-6B-Chat,openbookqa,A,B,wrong,loglikelihood
7-511,01-ai/Yi-6B-Chat,openbookqa,B,C,wrong,loglikelihood
9-937,01-ai/Yi-6B-Chat,openbookqa,D,B,wrong,loglikelihood
8-201,01-ai/Yi-6B-Chat,openbookqa,C,C,correct,loglikelihood
1618,01-ai/Yi-6B-Chat,openbookqa,B,A,wrong,loglikelihood
758,01-ai/Yi-6B-Chat,openbookqa,D,C,wrong,loglikelihood
7-414,01-ai/Yi-6B-Chat,openbookqa,D,D,correct,loglikelihood
9-675,01-ai/Yi-6B-Chat,openbookqa,C,C,correct,loglikelihood
9-163,01-ai/Yi-6B-Chat,openbookqa,C,C,correct,loglikelihood
1032,01-ai/Yi-6B-Chat,openbookqa,D,A,wrong,loglikelihood
889,01-ai/Yi-6B-Chat,openbookqa,C,B,wrong,loglikelihood
1160,01-ai/Yi-6B-Chat,openbookqa,A,A,correct,loglikelihood
9-298,01-ai/Yi-6B-Chat,openbookqa,A,A,correct,loglikelihood
1189,01-ai/Yi-6B-Chat,openbookqa,A,A,correct,loglikelihood
8-395,01-ai/Yi-6B-Chat,openbookqa,A,B,wrong,loglikelihood
7-238,01-ai/Yi-6B-Chat,openbookqa,A,B,wrong,loglikelihood
7-372,01-ai/Yi-6B-Chat,openbookqa,B,B,correct,loglikelihood
8-35,01-ai/Yi-6B-Chat,openbookqa,C,D,wrong,loglikelihood
9-271,01-ai/Yi-6B-Chat,openbookqa,A,A,correct,loglikelihood
9-409,01-ai/Yi-6B-Chat,openbookqa,D,D,correct,loglikelihood
530,01-ai/Yi-6B-Chat,openbookqa,C,B,wrong,loglikelihood
1426,01-ai/Yi-6B-Chat,openbookqa,C,C,correct,loglikelihood
8-466,01-ai/Yi-6B-Chat,openbookqa,D,D,correct,loglikelihood
1577,01-ai/Yi-6B-Chat,openbookqa,A,B,wrong,loglikelihood
8-257,01-ai/Yi-6B-Chat,openbookqa,C,A,wrong,loglikelihood
378,01-ai/Yi-6B-Chat,openbookqa,D,B,wrong,loglikelihood
8-41,01-ai/Yi-6B-Chat,openbookqa,B,A,wrong,loglikelihood
9-540,01-ai/Yi-6B-Chat,openbookqa,B,A,wrong,loglikelihood
