question_id,model,benchmark,predicted,gold,result,scoring_method
8-343,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,B,B,correct,loglikelihood
1129,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,D,A,wrong,loglikelihood
880,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,C,C,correct,loglikelihood
7-999,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,B,C,wrong,loglikelihood
8-464,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,B,C,wrong,loglikelihood
9-794,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,C,C,correct,loglikelihood
9-1163,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,D,C,wrong,loglikelihood
9-322,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,B,B,correct,loglikelihood
7-1140,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,C,D,wrong,loglikelihood
7-903,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,B,B,correct,loglikelihood
7-511,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,B,C,wrong,loglikelihood
9-937,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,C,B,wrong,loglikelihood
8-201,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,C,C,correct,loglikelihood
1618,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,B,A,wrong,loglikelihood
758,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,D,C,wrong,loglikelihood
7-414,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,D,D,correct,loglikelihood
9-675,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,C,C,correct,loglikelihood
9-163,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,C,C,correct,loglikelihood
1032,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,D,A,wrong,loglikelihood
889,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,C,B,wrong,loglikelihood
1160,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,A,A,correct,loglikelihood
9-298,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,A,A,correct,loglikelihood
1189,HuggingFaceTB/SmolLM2-1.7B-Instruct,openbookqa,A,A,correct,loglikelihood
