question_id,model,benchmark,predicted,gold,result,scoring_method
8-343,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
1129,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
880,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
7-999,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
8-464,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
9-794,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
9-1163,stabilityai/stablelm-zephyr-3b,openbookqa,D,C,wrong,loglikelihood
9-322,stabilityai/stablelm-zephyr-3b,openbookqa,A,B,wrong,loglikelihood
7-1140,stabilityai/stablelm-zephyr-3b,openbookqa,C,D,wrong,loglikelihood
7-903,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
7-511,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
9-937,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
8-201,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
1618,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
758,stabilityai/stablelm-zephyr-3b,openbookqa,D,C,wrong,loglikelihood
7-414,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
9-675,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
9-163,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
1032,stabilityai/stablelm-zephyr-3b,openbookqa,D,A,wrong,loglikelihood
889,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
1160,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
9-298,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
1189,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
8-395,stabilityai/stablelm-zephyr-3b,openbookqa,D,B,wrong,loglikelihood
7-238,stabilityai/stablelm-zephyr-3b,openbookqa,A,B,wrong,loglikelihood
7-372,stabilityai/stablelm-zephyr-3b,openbookqa,A,B,wrong,loglikelihood
8-35,stabilityai/stablelm-zephyr-3b,openbookqa,C,D,wrong,loglikelihood
9-271,stabilityai/stablelm-zephyr-3b,openbookqa,D,A,wrong,loglikelihood
9-409,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
530,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
1426,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
8-466,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
1577,stabilityai/stablelm-zephyr-3b,openbookqa,D,B,wrong,loglikelihood
8-257,stabilityai/stablelm-zephyr-3b,openbookqa,D,A,wrong,loglikelihood
378,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
8-41,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
9-540,stabilityai/stablelm-zephyr-3b,openbookqa,C,A,wrong,loglikelihood
266,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
1309,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
7-1197,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
7-891,stabilityai/stablelm-zephyr-3b,openbookqa,C,D,wrong,loglikelihood
1180,stabilityai/stablelm-zephyr-3b,openbookqa,B,D,wrong,loglikelihood
1204,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
7-52,stabilityai/stablelm-zephyr-3b,openbookqa,A,D,wrong,loglikelihood
1759,stabilityai/stablelm-zephyr-3b,openbookqa,C,A,wrong,loglikelihood
9-655,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
132,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
8-79,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
1835,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
9-149,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
695,stabilityai/stablelm-zephyr-3b,openbookqa,D,A,wrong,loglikelihood
8-179,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
7-50,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
508,stabilityai/stablelm-zephyr-3b,openbookqa,A,D,wrong,loglikelihood
1674,stabilityai/stablelm-zephyr-3b,openbookqa,A,C,wrong,loglikelihood
163,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
7-49,stabilityai/stablelm-zephyr-3b,openbookqa,D,C,wrong,loglikelihood
8-393,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
788,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
9-29,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
9-368,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
7-671,stabilityai/stablelm-zephyr-3b,openbookqa,D,C,wrong,loglikelihood
1272,stabilityai/stablelm-zephyr-3b,openbookqa,C,A,wrong,loglikelihood
648,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
9-1180,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
9-227,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
1582,stabilityai/stablelm-zephyr-3b,openbookqa,C,A,wrong,loglikelihood
8-125,stabilityai/stablelm-zephyr-3b,openbookqa,C,A,wrong,loglikelihood
1923,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
9-229,stabilityai/stablelm-zephyr-3b,openbookqa,A,D,wrong,loglikelihood
1702,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
8-260,stabilityai/stablelm-zephyr-3b,openbookqa,D,C,wrong,loglikelihood
9-491,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
75,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
1215,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
8-93,stabilityai/stablelm-zephyr-3b,openbookqa,A,C,wrong,loglikelihood
7-988,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
9-1139,stabilityai/stablelm-zephyr-3b,openbookqa,A,C,wrong,loglikelihood
1545,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
7-664,stabilityai/stablelm-zephyr-3b,openbookqa,A,C,wrong,loglikelihood
8-53,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
7-1044,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
7-1122,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
9-79,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
7-157,stabilityai/stablelm-zephyr-3b,openbookqa,A,D,wrong,loglikelihood
9-1164,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
8-63,stabilityai/stablelm-zephyr-3b,openbookqa,A,D,wrong,loglikelihood
8-308,stabilityai/stablelm-zephyr-3b,openbookqa,B,D,wrong,loglikelihood
326,stabilityai/stablelm-zephyr-3b,openbookqa,D,C,wrong,loglikelihood
1184,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
359,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
9-350,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
7-140,stabilityai/stablelm-zephyr-3b,openbookqa,D,C,wrong,loglikelihood
591,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
7-391,stabilityai/stablelm-zephyr-3b,openbookqa,D,C,wrong,loglikelihood
1672,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
9-464,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
9-983,stabilityai/stablelm-zephyr-3b,openbookqa,D,B,wrong,loglikelihood
9-179,stabilityai/stablelm-zephyr-3b,openbookqa,C,A,wrong,loglikelihood
7-942,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
7-100,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
9-30,stabilityai/stablelm-zephyr-3b,openbookqa,D,B,wrong,loglikelihood
1709,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
8-491,stabilityai/stablelm-zephyr-3b,openbookqa,C,D,wrong,loglikelihood
44,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
1023,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
1911,stabilityai/stablelm-zephyr-3b,openbookqa,A,B,wrong,loglikelihood
429,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
8-49,stabilityai/stablelm-zephyr-3b,openbookqa,C,D,wrong,loglikelihood
520,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
7-1128,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
7-394,stabilityai/stablelm-zephyr-3b,openbookqa,A,B,wrong,loglikelihood
9-1166,stabilityai/stablelm-zephyr-3b,openbookqa,A,B,wrong,loglikelihood
7-884,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
9-501,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
9-757,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
7-725,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
1300,stabilityai/stablelm-zephyr-3b,openbookqa,A,D,wrong,loglikelihood
9-230,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
9-988,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
9-393,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
7-823,stabilityai/stablelm-zephyr-3b,openbookqa,A,D,wrong,loglikelihood
9-24,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
570,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
9-124,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
9-199,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
767,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
28,stabilityai/stablelm-zephyr-3b,openbookqa,B,D,wrong,loglikelihood
9-1134,stabilityai/stablelm-zephyr-3b,openbookqa,A,B,wrong,loglikelihood
9-1030,stabilityai/stablelm-zephyr-3b,openbookqa,A,C,wrong,loglikelihood
9-18,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
8-378,stabilityai/stablelm-zephyr-3b,openbookqa,B,D,wrong,loglikelihood
7-677,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
9-786,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
9-463,stabilityai/stablelm-zephyr-3b,openbookqa,A,D,wrong,loglikelihood
7-71,stabilityai/stablelm-zephyr-3b,openbookqa,D,A,wrong,loglikelihood
9-1053,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
9-437,stabilityai/stablelm-zephyr-3b,openbookqa,D,B,wrong,loglikelihood
1787,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
7-107,stabilityai/stablelm-zephyr-3b,openbookqa,C,A,wrong,loglikelihood
769,stabilityai/stablelm-zephyr-3b,openbookqa,D,C,wrong,loglikelihood
9-73,stabilityai/stablelm-zephyr-3b,openbookqa,D,A,wrong,loglikelihood
9-1194,stabilityai/stablelm-zephyr-3b,openbookqa,C,D,wrong,loglikelihood
9-416,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
470,stabilityai/stablelm-zephyr-3b,openbookqa,D,A,wrong,loglikelihood
1297,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
8-346,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
7-807,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
8-463,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
9-110,stabilityai/stablelm-zephyr-3b,openbookqa,B,A,wrong,loglikelihood
1611,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
9-942,stabilityai/stablelm-zephyr-3b,openbookqa,D,D,correct,loglikelihood
9-1102,stabilityai/stablelm-zephyr-3b,openbookqa,A,B,wrong,loglikelihood
9-774,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
8-333,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
9-573,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
1955,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
8-45,stabilityai/stablelm-zephyr-3b,openbookqa,A,C,wrong,loglikelihood
9-674,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
898,stabilityai/stablelm-zephyr-3b,openbookqa,A,B,wrong,loglikelihood
7-1159,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
568,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
9-877,stabilityai/stablelm-zephyr-3b,openbookqa,D,B,wrong,loglikelihood
406,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
7-1132,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
7-479,stabilityai/stablelm-zephyr-3b,openbookqa,A,C,wrong,loglikelihood
609,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
1568,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
9-418,stabilityai/stablelm-zephyr-3b,openbookqa,D,C,wrong,loglikelihood
7-1050,stabilityai/stablelm-zephyr-3b,openbookqa,B,B,correct,loglikelihood
9-510,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
9-519,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
9-637,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
473,stabilityai/stablelm-zephyr-3b,openbookqa,A,A,correct,loglikelihood
8-445,stabilityai/stablelm-zephyr-3b,openbookqa,D,B,wrong,loglikelihood
9-575,stabilityai/stablelm-zephyr-3b,openbookqa,C,B,wrong,loglikelihood
7-284,stabilityai/stablelm-zephyr-3b,openbookqa,D,B,wrong,loglikelihood
8-135,stabilityai/stablelm-zephyr-3b,openbookqa,D,A,wrong,loglikelihood
397,stabilityai/stablelm-zephyr-3b,openbookqa,B,D,wrong,loglikelihood
9-32,stabilityai/stablelm-zephyr-3b,openbookqa,D,B,wrong,loglikelihood
48,stabilityai/stablelm-zephyr-3b,openbookqa,C,C,correct,loglikelihood
8-69,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
9-159,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
9-317,stabilityai/stablelm-zephyr-3b,openbookqa,B,C,wrong,loglikelihood
