question_id,model,benchmark,predicted,gold,result,scoring_method
8-343,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,B,correct,loglikelihood
1129,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,A,correct,loglikelihood
880,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,C,wrong,loglikelihood
7-999,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,C,wrong,loglikelihood
8-464,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,C,wrong,loglikelihood
9-794,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,C,wrong,loglikelihood
9-1163,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,C,wrong,loglikelihood
9-322,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,B,correct,loglikelihood
7-1140,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,D,wrong,loglikelihood
7-903,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,B,correct,loglikelihood
7-511,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,C,wrong,loglikelihood
9-937,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,B,correct,loglikelihood
8-201,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,C,correct,loglikelihood
1618,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,A,correct,loglikelihood
758,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,C,wrong,loglikelihood
7-414,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,D,correct,loglikelihood
9-675,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,C,correct,loglikelihood
9-163,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,C,correct,loglikelihood
1032,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,A,wrong,loglikelihood
889,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,B,wrong,loglikelihood
1160,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,A,wrong,loglikelihood
9-298,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,A,correct,loglikelihood
1189,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,A,correct,loglikelihood
8-395,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,B,wrong,loglikelihood
7-238,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,B,wrong,loglikelihood
7-372,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,B,correct,loglikelihood
8-35,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,D,wrong,loglikelihood
9-271,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,A,wrong,loglikelihood
9-409,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,D,correct,loglikelihood
530,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,B,wrong,loglikelihood
1426,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,C,correct,loglikelihood
8-466,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,D,wrong,loglikelihood
1577,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,B,correct,loglikelihood
8-257,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,A,wrong,loglikelihood
378,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,B,wrong,loglikelihood
8-41,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,A,wrong,loglikelihood
9-540,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,A,correct,loglikelihood
266,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,D,wrong,loglikelihood
1309,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,D,correct,loglikelihood
7-1197,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,A,correct,loglikelihood
7-891,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,D,correct,loglikelihood
1180,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,D,wrong,loglikelihood
1204,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,A,wrong,loglikelihood
7-52,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,D,wrong,loglikelihood
1759,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,A,wrong,loglikelihood
9-655,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,B,A,wrong,loglikelihood
132,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,A,correct,loglikelihood
8-79,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,A,correct,loglikelihood
1835,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,B,wrong,loglikelihood
9-149,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,C,correct,loglikelihood
695,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,A,wrong,loglikelihood
8-179,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,D,correct,loglikelihood
7-50,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,A,correct,loglikelihood
508,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,D,wrong,loglikelihood
1674,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,C,C,correct,loglikelihood
163,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,D,A,wrong,loglikelihood
7-49,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,C,wrong,loglikelihood
8-393,nvidia/Nemotron-Mini-4B-Instruct,openbookqa,A,D,wrong,loglikelihood
