criterion_id,a_instruction_following,b,exportable,source_criterion_count
ifb_0000_c01,1.24663148174785,-0.05593375141479412,True,2250
ifb_0000_c02,1.482271582610265,0.6608432976421037,True,2250
ifb_0000_c03,2.12513785090979,1.0206835369755152,True,2250
ifb_0001_c01,0.6396662403771984,-0.7249948738121424,True,2250
ifb_0001_c02,0.5574841387917775,-0.5842997165849174,True,2250
ifb_0001_c03,0.716559616100277,-0.08962904725887666,True,2250
ifb_0001_c04,0.6159838185688007,0.3160592489792946,True,2250
ifb_0002_c01,0.812190998559384,0.3715749017134438,True,2250
ifb_0002_c02,1.440706881497111,2.119052050507492,True,2250
ifb_0002_c03,0.8966202989006927,0.5214923963350699,True,2250
ifb_0003_c01,2.7396860011567314,-1.597478045996087,True,2250
ifb_0003_c02,1.157867212535929,-1.306655250093095,True,2250
ifb_0003_c03,0.7551887431438162,-0.5425068285667157,True,2250
ifb_0003_c04,1.545840796410773,-0.015100661564519132,True,2250
ifb_0003_c05,1.0410767469478293,-1.8746806604310116,True,2250
ifb_0003_c06,1.276773465879146,0.10331715240283841,True,2250
ifb_0004_c01,2.595307624116652,-12.668320590223692,True,2250
ifb_0004_c02,1.8531178763004779,-6.178657327027401,True,2250
ifb_0004_c03,2.0164871410301464,-4.078417029285929,True,2250
ifb_0004_c04,1.4941478987607557,-3.43061565386847,True,2250
ifb_0005_c01,0.5985712935375183,-0.18882400683459,True,2250
ifb_0006_c01,1.3210346576795284,-3.1217577151494944,True,2250
ifb_0006_c02,1.3975720108098606,-3.003777032048911,True,2250
ifb_0007_c01,0.5871786950189144,-1.3937108922743515,True,2250
ifb_0007_c02,1.6989022162144165,-1.9864866517316169,True,2250
ifb_0007_c03,1.3754136819571503,-1.8715977828206027,True,2250
ifb_0007_c04,2.3267955728373813,-1.6946474075105031,True,2250
ifb_0008_c01,1.7224003738841236,0.21579404812858047,True,2250
ifb_0008_c02,0.34198331831901163,-0.4144902196409262,True,2250
ifb_0008_c03,0.9593795920887506,-0.08116457410731272,True,2250
ifb_0008_c04,1.6063136950914496,-0.005226920245791063,True,2250
ifb_0008_c05,2.256404319596398,1.3219719820738947,True,2250
ifb_0009_c01,1.3480574107392944,-1.0821130047349303,True,2250
ifb_0009_c02,2.980427466602475,8.297074721887952,True,2250
ifb_0010_c01,1.1831589116447196,-0.3626972972401519,True,2250
ifb_0010_c03,1.002866190389929,2.906437153239814,True,2250
ifb_0011_c01,1.1018637716449087,-0.49976425760514614,True,2250
ifb_0011_c02,1.3082738115203123,-1.2397446768219258,True,2250
ifb_0012_c01,0.8836464416232592,-1.3937414718580134,True,2250
ifb_0012_c02,0.16483921494876305,2.491109078359979,True,2250
ifb_0013_c01,0.9136367305973724,-0.8547168241770198,True,2250
ifb_0013_c02,1.1535491086257033,-0.6629698996432003,True,2250
ifb_0013_c03,0.8012448925195588,1.07103811240297,True,2250
ifb_0014_c01,0.869785969617159,0.39102253412048427,True,2250
ifb_0014_c02,0.5754983902789073,1.1515841695371476,True,2250
ifb_0014_c03,0.04041108554869983,2.477976207808357,True,2250
ifb_0015_c01,1.370257151284682,-1.8661708470983893,True,2250
ifb_0015_c02,0.9426621779356079,0.41739869086111014,True,2250
ifb_0015_c03,1.4725572489742487,4.3154407255419605,True,2250
ifb_0015_c04,0.9564602506956171,-1.3074867048011596,True,2250
ifb_0016_c01,1.7329621659505072,-1.0747884989214147,True,2250
ifb_0016_c02,2.080640506933528,-0.15966815914468327,True,2250
ifb_0016_c03,1.3305446521563984,0.8920391137156872,True,2250
ifb_0017_c01,2.1955504296000696,1.9183221351323065,True,2250
ifb_0017_c02,0.9040026501254149,0.6466868535574709,True,2250
ifb_0018_c01,1.2403903597515398,-1.1946653905284104,True,2250
ifb_0018_c02,1.797734976319999,-0.8676685753068936,True,2250
ifb_0018_c03,1.442613913998475,-1.5315386041131298,True,2250
ifb_0019_c01,1.43413253757959,-1.7271422316953984,True,2250
ifb_0019_c02,1.192407021293659,-1.3328540578404806,True,2250
ifb_0019_c03,1.69615392228397,-1.5145492814108998,True,2250
ifb_0019_c04,0.9771094985086659,1.2049494684653914,True,2250
ifb_0019_c05,0.7921335108102556,1.876622035808515,True,2250
ifb_0019_c06,0.6528744003275271,2.425850848958163,True,2250
ifb_0020_c01,1.6549467719145035,-0.8209888617794533,True,2250
ifb_0020_c02,1.2755678371575634,-1.0422128938824795,True,2250
ifb_0020_c03,1.9965967190920348,-0.6713331700148113,True,2250
ifb_0021_c01,1.6463283961351636,0.1943028896863833,True,2250
ifb_0021_c02,1.8182832921497343,-0.6383834359952538,True,2250
ifb_0021_c03,1.8964537675554622,0.26806066217822444,True,2250
ifb_0022_c01,2.8917538895241504,0.6271240967513259,True,2250
ifb_0022_c02,1.878927241486447,-0.894575606125829,True,2250
ifb_0023_c01,2.0706591629747835,-4.175874801594284,True,2250
ifb_0023_c02,1.1555109403614248,-0.6635719454416316,True,2250
ifb_0024_c01,0.38991011496490763,-0.07444887150398988,True,2250
ifb_0024_c02,0.8859293265689556,-1.1113301370393134,True,2250
ifb_0024_c03,1.423539147362189,-0.20669362043747447,True,2250
ifb_0024_c04,1.3975574665241497,-0.5583517187806749,True,2250
ifb_0025_c01,2.0967892790960496,-1.252024311027862,True,2250
ifb_0025_c02,2.0967892790960496,-1.252024311027862,True,2250
ifb_0026_c01,0.7606009067550411,-0.5441328037956757,True,2250
ifb_0026_c02,0.5421528898524505,-0.578508310496662,True,2250
ifb_0026_c03,0.8895981259537088,-0.33096381315515894,True,2250
ifb_0027_c01,1.2593845017900522,-0.5312543104224041,True,2250
ifb_0027_c02,1.5273170616558238,-0.20241186444291676,True,2250
ifb_0028_c01,1.7007471285172953,-1.2872448068405227,True,2250
ifb_0028_c02,0.8753526727988875,0.15442226219342337,True,2250
ifb_0029_c01,1.7004845311821035,-1.287085384015191,True,2250
ifb_0029_c02,0.7303349365737658,1.664444663155288,True,2250
ifb_0030_c01,0.46352910773617784,0.3804071472601343,True,2250
ifb_0030_c02,1.0453298132965512,2.538424895800872,True,2250
ifb_0031_c01,0.50723633440702,-0.3700581688354101,True,2250
ifb_0031_c02,1.3714609785049476,0.6051116047094894,True,2250
ifb_0031_c04,1.0106242769046092,5.067299558700995,True,2250
ifb_0032_c01,1.7227826034920766,-0.8430656153578898,True,2250
ifb_0032_c02,2.8911909498255945,0.30511605543574394,True,2250
ifb_0033_c01,0.827771778196517,0.029144832174086442,True,2250
ifb_0033_c02,0.7363538480166549,0.6801739990512052,True,2250
ifb_0034_c01,1.0855176131463804,-2.7186803940292212,True,2250
ifb_0034_c02,0.8450278308563078,0.38250520776353153,True,2250
ifb_0035_c01,4.122325989521486,-0.34381378930264966,True,2250
ifb_0035_c02,2.067183784154677,-0.41802888466190474,True,2250
ifb_0035_c03,1.0227385679437313,0.3181130800016883,True,2250
ifb_0035_c04,2.2779610828631234,0.6434860074805333,True,2250
ifb_0036_c01,1.5772751516283812,-1.6445703031537955,True,2250
ifb_0036_c02,0.7886540550828659,0.0250113909894792,True,2250
ifb_0036_c03,1.0611028502920699,-0.35045282050757587,True,2250
ifb_0037_c01,1.3434360575898538,-0.8990293210404919,True,2250
ifb_0037_c02,0.5603852404375793,-0.08702879680741413,True,2250
ifb_0038_c01,1.699909423293231,-1.2867362704587,True,2250
ifb_0038_c02,1.2146775180172462,-0.21141594300971325,True,2250
ifb_0038_c03,1.0537385471250442,2.550022446760211,True,2250
ifb_0038_c04,1.2343351268292018,-1.7260793073083316,True,2250
ifb_0038_c05,1.2306630136238357,0.9757117469970699,True,2250
ifb_0039_c01,1.5346037272242186,-0.782254256693677,True,2250
ifb_0039_c02,1.733368136008426,-1.0749791281996213,True,2250
ifb_0039_c03,1.996333020295561,-0.6712848327787547,True,2250
ifb_0040_c01,1.0573910495307897,-0.6335961953874898,True,2250
ifb_0040_c02,1.13245137271958,0.6327992815051362,True,2250
